"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
563.497,432.278,395.144,355.672,62.2094,280.553,492.681,957.844,1588.12,1594.07,1132.84,1038.06,365.447,352.272,640.034,923.375,128.546,69.8237,584.216,870.566,210.197,27.4937,124.84,1194.04,453.52,324.32,459.56,481.24,240.96,115.88,476.68,987.16,863.48,1089.04,1274.56,1368.64,1396.48,1141.04,915.6,471.8,385.875,531.65,480.025,-222.337,51.1875,530.425,92.6625,252.7
730.575,239.806,744.866,5.95,112.041,-123.25,317.741,996.891,1058.68,1415.68,815.309,289.478,415.597,630.169,-78.7462,602.684,-105.721,-91.715,159.775,66.4,810.806,84.245,65,1292.16,267.32,-23.84,-45.96,148.68,396.48,304.48,464.96,752.6,619.68,948.2,1337.12,1420.64,1242.84,1100.4,1120.17,234.938,959.7,-38.4125,-65.1875,-905.8,-28.875,616.087,331.975,438.375
296.65,901.425,206.55,226.047,172.869,-210.694,-184.291,798.309,1932.53,2228.17,1584.77,1437.46,1184.32,1241.69,592.931,1121.74,-387.818,-537.633,-95.3462,316.541,-61.3162,623.641,458.48,1085.88,684.68,147.44,587.76,683.76,138.24,224.96,83.36,518.56,288.92,644.8,830.84,1161.04,996.24,1090.88,303.45,-102.987,866.688,30.0125,81.725,1628.11,257.862,357.262,778.925,174.3
463.25,834.434,740.775,611.575,592.131,-144.659,159.428,763.566,4502.77,4304.24,3960.95,3118.33,1653.41,1741.01,-246.302,-137.988,56.44,608.805,527.984,947.237,-269.024,647.296,74.2,1252.44,400.92,344.32,612.68,542.24,45.48,-55.92,75.72,556.88,538.44,718.16,404.4,529.08,1475.12,1358.04,2164.22,-154.613,1764.09,2151.01,1075.2,618.888,863.275,1259.12,225.925,462.262
-202.194,790.128,152.309,-11.475,127.181,130.528,311.631,886.709,2742.37,2801.28,2508.56,1765.82,1369.83,775.784,126.471,-154.795,486.172,123.67,-259.064,3.42375,144.316,176.582,-54.16,1007.68,336.52,31.04,-92.56,366.16,-183.52,-237.92,-421.68,438.8,667.44,464.96,589.92,1011.96,1094.56,1108.76,1436.49,151.375,1110.81,1665.56,1327.72,610.925,695.1,-42.4375,692.912,85.1375
229.766,1099.47,293.569,564.453,578.584,117.406,688.022,1530.69,2629.9,3123.43,2844.63,2004.3,1112.01,1140.17,407.841,537.425,923.894,-273.174,598.119,460.546,-404.936,-433.156,164.52,1159.64,556.72,505.24,-31.4,431.4,44.8,399.68,207.48,557.76,538.28,871.4,1146.2,1791.36,1746.44,1207.76,1260.26,743.138,1170.31,632.712,1125.07,487.2,1418.9,716.362,538.212,883.575
63.75,553.775,431.322,215.05,386.272,-263.872,651.684,810.634,1002.36,1506.04,1205.99,598.666,470.05,382.872,-1318.35,-455.67,-122.736,738.492,77.2937,127.924,197.229,51.46,-29.36,1240.08,168.76,268.68,69.24,782.44,-106.28,224.4,852.28,715.4,960.4,645,1202.76,1603,1337.92,847.96,1218.79,343.7,1096.2,324.362,786.188,793.975,535.237,552.125,-60.55,-638.837
589.741,253.619,811.484,154.222,-43.8813,-60.6156,563.603,902.062,1686.4,1767.52,1688.42,1087.89,1049.48,766.009,185.401,63.5987,-802.714,-171.188,-360.116,-498.83,-524.456,410.539,-25.76,1333.52,569,120.52,259.08,398.24,132.96,-47.16,268,320.08,669.52,787.92,968.4,1154.36,1410.92,618.56,890.925,285.25,681.275,496.3,978.6,825.212,421.75,602.263,522.112,-324.45
213.191,950.459,609.928,283.581,731.053,-420.909,-9.88125,1065.42,3840.62,4049.35,4054.5,3235.63,2274.55,1602.73,434.609,-187.58,-368.001,252.735,-21.4762,-352.854,-72.8325,465.111,384.36,1906.28,523.28,441.84,67.12,287.64,-16.24,151.72,274.08,363.2,312.64,158.72,627.84,864.44,1418.72,1498.16,898.8,-90.825,1468.6,1688.14,1118.16,895.562,711.725,461.038,89.775,82.95
140.834,122.453,311.897,419.688,247.403,398.119,809.731,658.059,1583.34,1610.59,1348.9,1335.19,541.609,677.503,306.374,-253.046,178.139,-202.727,225.967,102.713,-112.465,454.321,10.16,659.64,481.68,185.76,287.84,-29.6,281,-172.8,188.28,338.56,493.24,584.96,713.32,1036.24,548.44,849.84,213.675,-697.112,949.112,-60.9,510.825,1213.54,327.337,-53.8125,57.925,834.225
686.163,328.259,178.394,-52.275,186.522,463.091,721.863,411.347,1103.78,1625.31,1421.41,934.469,753.844,667.144,281.785,324.53,-5.08375,1185.45,198.162,-589.196,750.009,713.904,-14.64,1290.48,609.08,646.92,556.6,817.2,-305.6,-24.52,529,855.8,641.04,1270.4,1340.04,1639.44,1240.32,1491.64,1200.06,-728.438,830.2,-7.2625,87.15,319.462,1361.15,1160.69,296.975,-89.425
225.888,827.103,362.047,134.566,75.3313,294.738,678.034,1585.2,3843.06,3981.35,3909.36,2912.26,1787.92,1430.5,79.3688,383.149,540.33,479.947,775.324,654.766,704.462,-635.676,224.88,1458.08,1204.64,318.76,-62,304.84,90,98.76,482.88,398.32,426.6,681.12,694.88,1133.2,1990.12,1584.68,2414.74,745.15,2187.06,1654.28,1378.47,997.237,1012.9,215.95,493.413,410.9
820.622,596.434,148.644,242.728,45.05,267.697,464.047,1214.49,2693.44,2468.93,2373.73,1545.57,612.106,1147.29,208.434,703.114,124.811,-81.0287,-46.5837,148.155,910.302,303.987,284.2,1134.44,792.32,511.68,680.64,-6.48,186.24,437.92,413.6,1123.12,521.12,878.04,972.56,1566.72,1257.96,1121.68,1201.99,-211.575,289.975,1699.25,1131.11,561.575,828.888,493.15,-204.4,175.262
429.622,167.663,28.6344,113.209,546.55,-335.166,208.888,825.934,1244.98,1471.99,1493.98,1224.48,707.678,1205.46,80.7175,155.314,504.64,11.3088,253.772,915.698,124.604,-1103.07,181.92,865.52,374.84,437,518.2,185.84,319.44,111.68,412.92,229.36,516.64,771.84,639.4,881.88,1014.28,819.68,539.087,39.55,1667.92,457.975,1008.35,522.287,142.45,929.688,315.35,285.25
