"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
547.081,-89.4094,-3.93125,-509.309,-234.6,86.0094,-6.5875,771.959,1352.3,863.334,634.366,275.772,29.5375,-80.2188,713.904,-323.596,174.092,-132.489,-1160.44,262.28,89.3288,921.922,-204.88,301.12,49.64,171.6,72.72,-0.08,-107.52,-47.32,588.68,723.6,832.68,544.72,676.96,689.96,794.08,406.84,10907.8,-793.975,4750.02,3983.09,1844.41,1281.79,1702.14,794.15,424.725,-729.575
650.038,249.634,81.6531,-84.575,477.594,-313.066,590.006,778.653,1761.94,1029.83,906.578,294.1,21.3563,-283.475,769.825,1027.44,469.158,-639.204,616.586,-332.207,991.227,-496.859,107.92,472,142.92,173.2,333.8,70.84,210.08,305.24,388.4,984.72,817.28,1011.04,1071.44,1273.44,979.92,547.96,10170.9,215.775,5293.05,3968.47,1532.21,624.662,860.737,979.825,249.462,-286.65
570.775,598.347,-187.691,300.475,353.706,-122.294,583.844,595.85,1812.89,1270.75,688.288,113.316,153.956,-140.887,-103.646,896.815,-287.491,-520.721,139.647,654.87,348.704,832.594,-335.32,-91.8,-17.92,270.8,-105.2,-57.2,-71.12,208.88,203.84,151.84,609.04,712.52,500.16,748.2,896.72,566.24,10704.3,-602.962,5312.74,3532.2,2497.16,1397.64,878.15,352.538,422.275,-126.612
298.881,504.9,306.478,-95.0938,136.744,466.969,179.456,875.925,1825.32,1382.79,987.062,628.575,190.772,-16.8938,847.015,735.484,27.7013,-880.526,792.443,365.822,-286.661,-487.003,196.8,312.64,144.04,181.28,-11.84,287.12,472.6,78.2,230.04,615.6,722,880.52,1143.72,1213.56,925.32,1068.16,13437.5,168.35,6354.95,4937.1,1761.72,1355.46,471.362,1597.4,972.825,707.7
510.213,387.122,-124.312,342.55,361.038,381.438,270.991,967.619,2011.9,1312.45,856.641,447.259,28.7406,311.153,-328.887,965.394,225.967,330.236,-348.704,692.946,193.182,523.73,390.08,547.92,176.28,19.68,-61.84,-113.8,404.36,-134.68,33.76,521,520.68,993.56,1113.68,1213.48,829.68,643.16,15595.3,923.037,6701.62,5173.88,2194.06,1433.6,943.075,1227.45,503.562,765.625
540.175,65.8219,330.756,179.669,180.625,102.053,418.147,873.747,1914.25,1508.64,1079.29,551.331,37.0281,305.309,684.231,-418.839,572.492,586.81,-535.35,2.6975,85.49,687.551,292.04,931.48,320.8,166.84,446.88,140.32,326.84,-14.2,464.96,613.36,838.64,1078.92,871.08,1384.72,976.64,508.2,14327.4,-84.4375,7305.02,5451.42,2297.4,1373.66,1333.76,561.925,1143.54,155.137
486.572,373.681,272.319,92.9156,-71.5062,46.0063,722.234,851.434,1369.03,1172.58,679.15,561.372,171.753,6.74688,488.87,460.65,1312.13,533.897,102.713,995.585,-530.889,919.225,257.24,634.2,330.32,36.44,232.88,-153.44,355.8,-367,149.84,545.36,759.44,1324.04,995.04,1378.04,1138.84,885.96,9697.97,254.012,4731.91,3731.09,1176.88,663.6,996.537,877.625,-384.3,-440.913
1259.7,563.284,18.9125,297.872,113.528,-179.988,1338.64,1505.08,2619.01,1549.23,1515.5,370.175,1063.14,538.688,409.19,36.6237,-504.536,471.025,626.027,878.244,350.779,834.461,327,1798.36,1023.28,720.36,315.52,429.76,64.92,39.72,648.52,1349.56,815.6,1195.44,1484.56,2157.72,2019.96,1815.96,17271.9,356.3,8935.67,6270.42,2010.75,1642.29,1344.7,1726.38,1128.4,301.35
352.166,163.625,97.9625,288.203,26.1375,287.619,383.456,559.088,1678.06,986.159,911.306,666.825,248.147,641.909,-406.077,302.327,-601.335,67.1263,-3.63125,1453.02,489.285,12.7612,30.6,310.84,134.8,-119.4,167.36,-15.36,35.2,187.76,453.96,581.16,642.36,689.08,638.84,901.76,1282.88,625.36,10061.7,235.812,5498.24,3764.86,1632.49,613.638,1662.5,-16.1875,50.1375,-88.2
944.244,237.681,185.194,476.531,258.772,-386.75,8.39375,229.128,974.366,1020.05,518.288,99.2906,286.291,469.891,-200.238,291.641,-130.31,504.64,-112.776,-703.633,-55.0912,1313.79,71.68,975.32,405.08,154.16,308.36,25.76,44.44,-23.32,11.8,681,294.84,960.52,902.28,1013.64,732.96,394.52,5709.38,-249.55,3145.1,2116.54,1119.91,317.887,-169.925,495.688,-471.45,-1235.94
