"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
410.763,88.0813,123.091,-315.828,-34.1063,198.103,451.509,533.003,279.225,516.534,224.028,-32.725,497.994,555.422,535.35,311.872,688.07,-384.601,-688.174,331.792,-313.221,759.554,137.08,1091.96,339.76,569.64,436.48,374.76,-18.68,278.92,511.16,947.52,3715.28,4046.64,3593.72,3633.52,1662.04,1264.68,589.575,-294.875,778.575,-287.875,399.35,-104.213,879.462,-846.562,179.287,506.975
845.325,-88.5594,-41.5438,245.916,-133.981,-80.5906,252.397,1050.6,468.616,379.366,-97.1125,196.456,474.247,-105.559,-482.749,210.405,507.337,339.989,314.259,484.098,883.016,332.311,-331.16,852.96,381.56,-36.96,341.52,232.6,-73.68,-170.84,341.64,763.8,4032,5379.24,3968.28,4167.2,1814.52,1455.4,201.863,94.4125,628.95,-230.738,92.925,112.262,558.688,175.438,508.9,59.85
77.775,37.4531,402.528,89.0375,-406.194,-484.022,544.956,516.959,135.203,497.994,241.347,72.0375,-183.6,137.169,98.4587,520.825,661.095,284.897,324.011,522.381,305.959,-915.594,157.68,1301.92,409.24,142.68,-222.12,332.64,-152.16,-13.04,590.36,1794.8,6309.6,8203.08,6300.44,6803.72,2591.52,1848.48,450.1,-336.438,205.975,-52.85,426.825,337.75,134.05,81.2,-201.775,-218.137
693.919,-89.5688,-84.3625,486.891,424.363,-18.8594,587.934,1121.15,315.562,-64.8656,26.9344,270.566,60.9344,573.697,305.129,-313.221,460.027,-308.967,-573.115,1103.8,605.485,-453.18,19.92,1623.88,389,447.24,257.2,194,199.32,213.48,256.88,1960.8,7588.4,10571.4,7771.16,8196.28,3262.76,2217.28,-418.95,365.137,4.025,597.188,176.837,-180.075,51.8,324.275,140.875,517.737
572.475,121.391,293.675,-280.925,-75.4906,453.794,559.884,869.869,361.994,-139.188,-136.106,-1.16875,-203.363,341.434,681.015,-433.882,-108.211,666.075,-583.49,317.89,-133.215,1240.95,-204.96,1483.68,383.72,207.48,313.2,115.6,-72.72,227.56,372.96,2040.12,7615.6,9807.32,7693.48,7892.12,3400.32,1980.56,-475.737,-90.65,249.025,241.412,-501.112,966.263,-267.137,-191.188,687.575,-221.2
314.234,-151.353,-162.137,-57.9062,-481.525,-282.519,548.091,205.328,603.128,250.219,211.225,314.181,-36.7094,101.628,-304.61,796.904,-782.69,318.72,859.465,482.956,1433.2,-164.755,309.44,602.72,664.52,267.32,347.96,208.8,269.4,-251.08,200.4,712.72,2828.28,4005.56,2998.48,3378.96,1490.92,1057.36,-488.688,-83.2125,-181.825,-447.825,159.25,269.15,-485.538,578.2,-758.013,-880.862
607.272,97.9625,409.488,-250.484,-247.297,119.372,746.194,164.847,421.122,879.006,-33.7344,-99.3969,233.272,188.753,428.072,115.474,227.731,139.544,414.274,-335.32,8.9225,-646.985,179.4,1210.08,518,-52.92,519.4,88.88,178.8,22.44,468.84,1436.64,5044.4,6774.56,5049.48,5477.56,2368.52,1569.68,-44.3625,378.262,-319.2,291.9,28.875,431.637,356.737,936.862,-268.975,-214.55
1068.61,-69.1156,672.297,44.9969,-164.741,-371.609,296.172,42.1281,585.331,203.894,248.306,-6.00313,-101.628,-87.7625,-21.165,-20.1275,-106.447,-122.425,-566.164,788.604,-136.846,-98.77,413,1124.2,349.96,206.76,192,338.28,108.08,223,242.88,1653.4,5502.8,7586.28,5296.52,5604.52,2615.96,1454.64,291.637,-289.975,-135.887,659.662,372.225,25.2,-214.988,188.825,-55.0375,567.962
829.281,60.8813,256.116,415.756,443.062,-314.341,521.9,961.138,355.034,347.013,7.0125,529.497,163.466,69.275,192.352,1037.81,666.075,421.536,-26.3525,-107.589,-563.466,972.345,398.92,1557.04,851.64,154.92,568.8,202.12,-124.4,-138.84,273.96,2641.72,7762.04,10546.6,8098.24,8594.04,3558.92,2285.52,295.925,90.3,659.925,843.938,358.487,645.837,-345.188,188.212,-477.225,266.35
222.966,298.084,331.341,-92.65,578.531,-33.8406,-137.116,389.247,143.597,218.609,334.847,-3.13438,75.1719,438.228,-150.022,-263.11,1066.86,225.552,273.277,-870.359,-357.211,488.974,95.64,895.76,232.92,-103.52,402.4,396.16,1.28,23.56,447.48,524.04,2772.84,3511.92,2518.92,3110.44,1494.16,703.28,4.2875,345.538,-138.512,958.212,95.8125,-85.575,90.7375,711.112,963.55,600.25
324.859,483.384,-98.6531,387.494,559.513,-35.275,502.881,625.281,192.897,47.175,-149.866,68.3187,762.609,594.097,-533.068,303.158,208.537,-38.4912,163.095,-628.31,227.212,207.5,95.8,1041.48,-3.32,7.44,394.52,33.44,-68.2,-135.88,274.88,714.44,2701.8,3068.32,2659.92,2382.16,1460.8,787.48,33.95,-665.962,-572.6,493.587,-58.0125,288.837,39.1125,-143.85,-564.375,667.275
513.878,10.4125,-165.059,-273.913,-100.088,-54.9844,650.781,647.753,23.9062,172.178,66.5656,241.347,-82.0781,-10.7844,939.145,575.916,1270.63,-59.76,180.11,-18.8825,725.731,89.4325,280.72,1184.36,673.8,-29.4,171.16,6.24,77.36,136.36,400.92,1322.92,5089.2,6232.32,5079.72,5113.32,2087.88,1626.2,-315.7,649.513,-238.438,-472.587,-179.725,279.3,284.637,383.688,-22.4,410.725
570.722,59.7125,239.7,-289.85,537.572,45.1562,780.566,394.081,804.738,369.803,340.797,-45.3156,241.506,-13.3875,132.177,-966.742,877.829,-327.124,-101.26,388.44,202.935,-142.864,538.24,1599.44,424.56,-12.08,284.68,382.84,235.16,-34,46.12,1958.36,8070.48,10472.8,7797.04,8430.48,3622.32,1968.8,-590.712,145.688,356.562,509.512,328.3,-385.788,-157.938,279.737,-114.975,483.788
217.706,151.3,556.697,306.212,-174.25,213.031,137.275,477.594,418.466,138.338,527.531,-183.122,511.328,238.584,65.2588,14.0062,-583.905,448.304,-711.206,1159.09,-506.819,265.185,561.76,935.64,649.32,425.72,243.2,225.88,7.8,-10,332.12,986.72,3519.8,4647.64,3921.96,3922.52,1783.08,1282.76,676.812,71.225,83.125,146.212,-593.162,76.475,736.75,-473.9,89.1625,61.8625
203.788,24.65,18.3813,239.222,-216.219,-7.80938,595.106,210.853,-158.897,179.562,237.628,37.1344,63.2719,-93.2875,-963.008,708.612,-248.896,-389.27,-511.695,-294.754,-398.193,787.774,-44.6,498.92,-14.16,194.12,331.48,167.32,32.84,34.16,39.16,607.96,2309.28,3082.8,2674.84,2605,1223.08,803.96,603.05,470.487,-81.2,171.5,-185.587,171.938,434.875,671.912,477.75,38.15
