"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
445.931,418.041,96.9,829.122,-65.6094,-78.625,769.091,212.713,624.272,-211.703,293.409,659.6,981.219,750.338,2701.44,3941.15,2405.96,2020.64,2538.55,546.763,1633.34,410.85,135.52,367.8,684.68,634.6,462.76,271.88,132,422.76,388.64,529.64,766.4,444.92,508.68,1171.28,935.88,623.72,-1095.5,1269.54,694.4,1695.84,10293.4,10278.6,8764.61,9567.16,3830.57,2894.32
774.138,318.803,13.7594,-135.469,534.809,103.222,148.803,591.441,399.553,527.319,692.431,454.378,473.078,321.034,1572.02,1081.39,1312.75,1162.83,412.925,186.854,909.161,682.986,427.08,1036.84,322.84,24.24,-180.48,272.2,562.16,-394.2,715.76,837.2,1250.8,955.52,1175.76,1467.28,1278.08,316.96,-21,1502.99,-530.6,866.688,4456.64,2820.91,3317.12,3295.51,1431.32,1401.14
66.8313,427.55,519.828,122.878,-158.1,-42.3938,194.756,318.538,479.081,154.806,344.25,563.125,342.019,842.456,2132.89,2717.83,1480.1,1203.4,1768.83,1009.7,1968.34,303.469,-26.04,554.28,856.64,290.4,818.88,528.8,223.92,141,352.96,853.16,1227.68,1114.44,862.4,1371.44,966.96,874.92,997.587,393.225,146.037,1662.85,6797.17,6182.05,5154.62,5965.31,4003.12,2362.32
830.503,838.047,-70.6562,-39.4188,-367.944,-52.4875,-336.706,877.838,610.566,43.1906,-106.516,894.944,942.331,263.394,3006.05,4432.72,4772.81,2332.61,1874.66,2502.14,1410.17,1065.3,380.04,681.68,945.56,589.68,440.76,432.88,422.68,264.72,155.16,410.24,552.6,668.92,919.44,992.56,747.36,595.24,288.663,2098.69,217.438,1166.38,9571.1,8701.79,7864.06,9071.3,4008.02,3111.24
878.528,434.244,156.347,117.884,241.878,-37.5063,379.684,723.244,800.966,404.919,422.291,432.438,830.928,736.206,1596.71,2153.85,1678.36,1716.03,725.005,658.916,994.755,506.611,178.32,946.96,474.76,218.88,84.12,450.48,214.12,426.84,470.04,757.72,803.76,954.16,794.72,1650.16,1294.36,931.44,108.675,731.15,-351.925,1215.38,5249.65,4269.04,5147.1,5246.94,1355.29,568.138
487.156,628.894,-3.45312,644.141,142.588,148.591,245.703,873.003,414.959,258.134,856.428,670.916,645.469,562.7,2280.53,2736.51,2871.8,2548.41,1829.42,1974.67,478.91,942.672,353.56,1240.16,897.4,470.24,153.6,221.88,511.64,-26,504.92,1009.12,677.04,916.56,907.92,1306.12,1030.32,469.44,93.3625,1060.15,691.075,1576.49,8960.09,8123.5,8113.7,8975.14,3829.88,1848.7
392.381,524.822,372.513,238.584,256.381,115.866,247.669,857.278,765.744,38.4094,713.416,635.906,627.3,878.369,2562.83,2901.37,1775.06,2063.48,1068.73,393.628,686.514,89.5362,264.4,753.6,499.4,185.48,678.6,783.64,855.88,532.64,482.64,717.32,1041.8,1111.08,1113.72,812.4,719.04,729.32,1144.24,998.287,-476.087,1598.89,6920.81,7298.55,6839,7196.96,3158.66,2081.19
172.178,484.713,106.888,422.238,-42.925,284.059,386.325,556.697,312.959,356.894,677.716,712.3,624.591,729.991,1291.06,3048.07,2357.82,1793.73,2256.15,-651.965,793.376,355.033,170.6,901.48,670.44,540.12,375.16,703.92,280.12,33.68,626,730.92,680.96,1076.08,641.48,1282.24,472.92,534.08,671.388,1212.49,-17.5,1762.69,8478.22,7388.15,8354.67,7165.46,4030.86,3149.39
192.897,191.516,144.766,111.297,358.381,501.288,581.188,289.797,355.406,225.144,641.059,189.072,195.659,148.006,959.791,1416.4,1241.27,1561.44,-279.191,75.0112,484.824,688.277,175.84,592.12,279.08,357.12,519.84,285.6,-216.32,183.6,494.4,919.4,536.32,666.2,964.32,1457.64,915.36,359.52,201.162,277.812,-65.8875,1306.03,3351.6,3615.41,3011.05,3367.44,1423.89,407.663
327.038,278.428,209.419,-248.253,102.372,707.041,392.966,806.278,376.55,632.878,487.369,1083.06,625.972,663.744,2420.18,2894.21,2363.74,2123.76,1010.94,1743.52,212.895,-205.425,122.36,738.04,707.36,433.96,491.44,639.88,269.8,-4.4,675.08,574.08,782.52,426.08,777.76,1265,824.24,519.52,12.6,705.425,377.913,1391.86,6855.27,7215.16,5984.04,6879.6,2489.64,1702.49
390.734,144.075,340.691,196.775,194.863,487.156,464.206,655.456,-27.8375,371.556,442.797,504.688,483.916,68.9031,988.53,1467.85,1976.33,985.003,1209.31,962.696,348.081,656.219,-23.72,795.96,448.44,618.48,269.56,-403.76,-15.12,-307.36,383.04,293.44,650.84,699.12,625.04,1088.16,754.8,602.4,495.337,345.012,849.1,1517.69,4693.24,5089.35,4599.61,4384.71,2324.96,766.675
339.681,194.544,95.5719,318.75,48.6094,346.003,312.003,626.609,90.3125,346.269,147.581,568.331,422.397,396.366,1384.34,1161.9,1028.37,1496.28,868.388,59.0337,1027.12,-303.469,110.4,582.48,740.04,243.04,150.92,496.88,415.24,-91.92,647.56,626.8,537.6,695.32,690.36,1491.2,908.8,618.8,305.9,722.312,543.9,777.525,4544.75,4557.09,4440.71,4456.29,1979.69,1047.55
159.588,291.072,490.45,-122.666,-555.581,579.647,408.744,1122.32,803.834,450.553,761.547,1226.12,1068.72,740.403,1395.13,2302.94,3149.44,1619.74,251.075,-4.66875,1457.38,221.921,273.28,1309.36,887.2,758.76,666.08,703,435.48,202.4,819.56,1267.16,1039.2,1724.84,1479.36,2247.2,1879.72,1161.84,249.025,1098.82,-9.3625,784.7,8172.67,6692.79,6785.62,6842.15,3091.64,1903.82
110.288,148.591,247.138,279.438,153,446.356,144.128,45.8469,588.838,-6.74688,432.438,507.291,674.528,491.831,2115.88,1769.25,1924.98,895.57,1864.28,737.351,667.631,204.906,352.76,528.96,975.52,132.24,550.84,313.64,664.88,339.32,496.2,320.44,795.16,619.2,718.24,542.32,759.88,224.52,311.15,732.9,393.663,2440.72,7440.56,7084.26,6304.38,7218.84,3091.29,2447.02
609.344,504.9,611.362,-11.3688,-0.31875,347.969,731.744,1046.4,977.288,582.941,892.394,906.153,854.516,746.353,732.786,2169.52,1545.04,958.235,611.503,1156.6,-177.412,22.41,68.16,1444.08,1081.92,216.36,498.36,641.48,127.2,338.96,590.24,1076.6,850.24,1049.8,1672.04,1484.88,1606.04,1052.28,637.612,1246,569.45,1576.75,5341.09,4589.02,4242.96,4555.51,1695.4,1722.17
-124.1,86.5406,113.528,-501.181,116.078,523.175,610.247,834.275,642.866,509.097,241.241,790.659,242.516,208.516,1490.89,2313.11,1637.59,1827.35,826.888,-288.01,620.529,493.435,-42.24,181.56,517.16,392.04,-38.92,54.28,241.56,221.52,473.84,628.12,497.2,790.48,1033.24,1039.72,905,730.64,25.8125,444.587,-517.388,1399.74,3713.06,3430.52,3147.46,2994.86,1727.6,1565.2
-148.006,-8.34062,-146.572,37.4531,352.113,137.647,142.269,146.413,681.381,649.878,13.8125,550.641,435.147,411.241,1365.14,1391.49,1302.17,1775.16,1753.48,879.489,1410.48,14.7325,197.72,571.2,457.08,416.44,401.48,236.96,200.16,497.24,459.64,446.48,448.88,696.08,938.8,1159.2,758.28,572,273.262,917.787,303.625,744.275,4673.11,3664.59,4196.24,4559.54,1956.5,1072.57
402.422,12.1125,-255.797,649.188,138.869,326.347,420.166,792.997,528.169,230.509,36.55,461.019,606.422,610.459,2932.18,3376.23,3103.27,1996.98,1338.17,1328.52,778.851,1115.42,155.92,979.8,780.6,977,500.28,338.8,158.04,104.08,366.48,725.48,815.96,765.56,1061.76,1187.08,446.08,486.76,764.05,1672.56,334.688,2449.91,9515.1,8487.59,7461.39,8284.67,3573.41,2705.06
825.403,-41.0125,276.462,558.344,455.6,656.519,528.753,1199.78,1014.74,562.381,482.906,959.544,633.622,789.597,2036.2,3212.1,2675.92,3313.67,1335.37,896.4,919.225,953.878,21.96,1526.44,1314.92,687.8,273.88,586.24,241.36,479.4,771.84,576.88,724.32,1242,1509.6,2157.08,1767.88,1311.68,1529.5,724.5,683.375,1970.32,8617,9339.14,7633.94,8841.35,4907.61,3209.94
