"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
165.963,416.288,-411.453,156.931,54.5594,-132.972,-121.284,-26.9875,312.269,193.694,-66.8844,-71.0281,-180.572,27.0406,237.795,508.479,122.425,210.197,-362.191,-101.156,229.599,-778.747,288.4,538.92,154.28,124.84,78.76,-40.88,213.88,378.88,2299.12,4533.32,3374.4,2359.24,1527.6,1690.72,868.28,592.72,-792.225,116.725,515.375,-392.875,-347.288,-175.175,283.325,342.212,-242.55,329.438
584.375,536.616,407.628,-60.0844,127.819,-55.7281,328.312,529.497,857.172,462.241,357.478,-36.0719,-79.8469,623.156,115.889,-515.845,1077.86,850.335,461.272,-194.842,9.44125,-49.0737,569.4,1281.32,358.48,237.96,287.04,-79.32,205.16,-270.8,2455.36,5542.12,4610.72,3394.64,2694.4,2614.04,1452.24,1043.36,137.812,-595.525,-82.25,1015.35,-676.025,704.112,471.8,169.488,332.5,-2.275
157.994,369.909,114.909,457.141,160.491,168.566,699.656,213.722,291.019,480.622,432.225,147.05,173.241,-153.319,-886.232,1030.03,-471.855,1202.36,-355.759,-110.805,982.305,405.351,386.96,652.24,426.68,-192.76,39.44,103.16,137.12,-66,2360.52,5468.72,4385.4,3431,2133.48,2585.44,1420.4,897.28,468.65,314.038,518.962,421.487,330.225,-196.438,-933.975,193.375,144.988,-62.125
665.338,-12.6969,-24.5438,466.597,321.087,286.822,487.581,884.956,524.663,149.919,420.856,362.419,57.4281,258.984,658.19,936.551,-62.7687,719.921,-10.9975,151.994,-452.557,-576.746,315.96,591.92,-98.64,219.52,255.84,446.48,-104.44,133.8,2158.8,4643.6,3820.36,2393.36,1931.84,2249.88,1395,1088.72,555.712,-775.775,-344.837,612.85,35.7,269.587,649.425,532.263,240.975,-349.737
627.884,156.294,98.1219,374.213,333.678,256.062,81.7594,522.431,246.978,39.5781,-3.4,433.288,327.038,230.244,1300.3,102.09,-214.347,282.408,-1049.54,976.08,-39.9437,-760.384,294.92,745.8,377.28,317.8,-88.92,-222.68,13.08,536.64,1668.8,3213.48,2287.92,2064.28,1281.84,1692.64,917,870.28,-77.875,-277.9,1487.85,-74.55,71.1375,208.688,389.55,252.613,-342.125,435.75
508.194,-53.4438,-133.344,208.409,-15.6719,127.925,193.534,1141.23,166.919,238.213,-73.1,260.684,443.116,275.878,327.435,574.982,-178.242,205.217,-474.76,837.989,36.4162,147.429,499.84,584.76,343.8,201.8,347.76,314.8,70.88,170.84,2145.28,4707.92,3452.28,2847.28,1897.2,2314.52,1505.32,600.2,10.0625,489.038,-115.325,-150.062,-44.8875,354.112,438.375,1245.91,593.688,722.312
74.375,-22.3656,374.744,35.275,369.484,142.375,491.672,555.103,129.466,243.844,411.241,5.79063,268.175,47.6531,-439.174,-895.674,-224.411,-484.305,-83,355.344,440.938,-558.694,652.2,958.56,85.4,208.08,8.48,323,-96.72,377.32,3215,6985.92,5378,3514.92,2498.44,2494.48,1037.44,755.68,291.637,-72.8,137.113,-712.425,-204.05,-450.45,-32.6375,78.05,27.475,682.15
436.688,404.6,222.488,110.234,-11.6875,-244.375,63.6969,276.834,623.528,-28.8469,614.178,-226.472,196.934,239.647,42.745,528.399,-323.492,-15.2512,-13.28,-707.575,749.594,232.192,700.88,341.88,410.2,79.56,319.24,-115.52,206.68,153.04,2406.6,4638.2,3494.36,2240.16,1813.44,1538.04,552.76,672.68,65.1,-457.975,526.487,-493.85,-71.05,732.462,203.875,-663.775,-508.812,-860.212
481.153,-296.331,-165.378,441.469,326.613,224.931,409.275,-198.369,-1.85938,554.2,224.347,-223.019,-29.2719,169.469,735.899,-294.546,-27.39,847.741,744.51,-305.232,618.246,140.062,568.32,570,199.68,155.12,176.64,296.44,178.36,80.92,1936.88,4108.84,3208.88,2562.04,1871.72,1726.24,1070.88,694.72,143.325,1115.71,-320.337,461.475,-208.775,711.638,674.45,261.625,248.938,-283.5
-61.0938,322.416,-235.716,104.709,419.528,211.491,327.463,117.884,441.363,561.797,457.194,395.569,231.2,159.322,38.9062,32.4738,-772.522,-161.435,538.981,240.804,-371.944,-376.612,212.48,104.08,102.36,62.6,390.92,-296.28,23.32,-0.16,2878.2,5431.04,3797.24,2694,2288.92,1836.52,1021.32,552.8,338.362,270.637,-122.412,285.775,-52.325,366.275,-106.487,-427.438,625.275,338.538
-43.6156,470.688,-100.619,-278.375,134.725,31.8219,-69.0094,751.081,422.45,515.578,134.247,529.391,163.413,105.453,-158.011,-385.639,351.401,504.329,614.823,516.052,-359.182,24.7962,291.2,657.88,100.64,367.28,438.44,479.2,22,74.24,1339.48,2180.8,2152.64,1697.8,915.32,1455.16,656.68,739.32,768.075,510.65,458.587,261.1,293.737,405.3,62.475,376.95,-138.512,8.6625
