"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
412.091,3.93125,44.0406,-231.413,-232.05,102.053,252.981,1061.38,719.684,334.9,878.103,659.069,439.45,755.013,-723.656,363.125,-20.5425,805.722,198.059,333.245,1020.59,-544.169,109.84,797.2,370.12,58.72,161.2,136.6,-140.24,-228.52,571.12,814.44,403,981,1346.92,1541.52,968.84,800,1202.86,599.112,1394.31,2797.64,4245.32,3308.38,3076.59,2520.88,1029.26,899.938
377.666,166.653,297.234,783.488,-42.6063,631.763,304.778,241.028,932.981,384.147,304.566,295.959,501.925,235.822,162.991,982.927,814.334,65.6738,264.77,-178.346,-687.551,248.585,175.24,841.72,729.76,-13.6,219.8,-108.4,401.08,226.92,497.2,681.08,354.16,812.68,896.96,870.08,1044.92,515.84,1483.65,1381.62,1146.6,2143.66,4121.86,3619.61,2111.11,3254.74,1868.65,1418.9
289.903,61.625,310.462,755.65,2.3375,735.675,717.613,700.772,327.622,766.647,419.634,1035.19,954.178,714.213,111.012,283.86,-385.12,96.7988,211.857,448.304,-308.034,88.81,431.8,770.52,596.08,188.96,211.84,490.24,-25.44,115.4,272.68,339,588.04,866.36,411.12,755.6,657.88,477.2,-278.95,1255.62,2855.12,6019.56,8628.55,6294.05,4656.66,5072.99,2264.5,1001.7
240.497,177.809,224.506,364.809,388.238,249.316,329.747,725.316,627.513,481.791,783.753,113.953,387.866,432.384,518.75,899.513,562.948,-28.635,-496.236,493.954,-378.688,-477.976,248.56,897.68,436.24,-294.4,124.32,313.28,131.16,194.52,-185.48,815.12,238.6,823.2,688.16,1000.2,656.68,850.84,-96.95,-211.225,1017.01,2998.36,3938.55,3435.25,2780.22,3023.82,662.987,1378.56
590.644,452.041,725.581,51.425,232.422,150.025,300.209,418.041,426.806,333.944,207.931,789.172,872.525,364.013,456.811,632.875,919.017,509.931,1214.5,744.925,330.651,-173.989,432,699,888.24,402.84,451.84,238.04,211.56,-231.04,66.56,593.96,517.24,476.16,234.44,342.44,738.44,727.68,595.35,750.4,1552.34,4574.24,6083.17,4777.15,4424.96,3978.62,857.15,1318.28
1017.24,241.559,280.234,368.103,266.263,297.819,659.653,499.481,99.7156,820.622,971.231,891.278,437.272,947.644,1057.52,31.4362,527.88,337.706,267.467,-206.359,-202.727,-198.785,115.2,930.56,816.84,377.76,117.16,187,84.12,128.56,-108.36,796.24,345.8,554.24,951.32,941.28,591,647.44,984.462,1089.46,2197.39,6520.41,9276.49,7176.23,6739.25,6001.8,2385.69,1788.06
227.641,281.138,-100.831,86.7,65.2375,918.372,44.3594,518.234,623.9,615.772,618.428,394.506,24.8625,586.022,657.049,83.9337,493.642,296.31,102.816,-514.289,196.191,25.6262,152.88,411.68,333.36,126.84,542.52,369.56,-44.04,-196.04,530.84,535.16,528.72,927,1018.6,1176.72,935.32,806.24,-278.862,759.412,1642.2,3237.24,4189.94,3619.7,2563.66,1968.84,672.175,590.013
132.812,388.184,81.7063,413.419,59.3406,315.934,369.75,285.122,583.472,662.044,957.897,1109.83,740.934,444.231,134.979,93.0638,759.346,1071.22,488.144,582.66,147.429,41.5,454.36,754,315,309.12,281.52,23.32,-145.84,55.68,191.4,483.72,527.4,155.96,569.04,850.36,713.72,487.36,967.487,862.4,2573.02,7315,8876.7,7676.64,6608.61,5678.4,3294.81,2169.04
514.25,547.241,15.725,568.703,278.322,43.5094,494.434,499.641,478.922,614.497,925.544,1482.45,506.016,849.894,-157.804,697.511,1236.49,405.559,139.544,456.085,672.508,426.413,254.44,936.72,947.24,523,423.84,64.88,135.08,-25.76,715.12,443.44,609.52,518.96,414.88,900,963.12,386.72,284.288,982.537,1921.59,6487.6,9462.86,7855.14,7211.14,6645.62,2709.35,1828.75
791.456,785.453,10.8375,-168.3,153.531,-341.222,448.322,1545.73,618.056,294.844,686.853,947.484,1001.83,780.778,423.819,257.3,164.755,461.584,-104.58,-11.8275,-261.554,-683.816,545.28,1033.2,860.84,391.64,139.6,-81.32,307.56,-31.56,180.16,1206.6,874.16,1046.68,978.24,1822.2,1273.92,866.04,367.675,542.15,2459.71,4810.4,6572.04,5789.61,4516.57,4347.88,2473.36,784.35
